"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2908200" 0.111107996333508 0.388910980505884 0.20372364786223 Inf -Inf 1.77795183588856
"X2908309" -0.357977231526606 0.502033409989424 0.357977231526606 Inf -Inf 17.1829071132771
"X2908507" -0.045963127018566 0.0460161212669737 0.045963127018566 Inf -Inf 0.441246019378233
"X2908606" -0.822827753819518 1.01942727850811 0.979001003639977 Inf -Inf 0.712000729919983
"X2908903" 0.0277735636670424 0.277765872238518 0.129626747933013 Inf -Inf 1.38268531128548
"X2909505" -0.00926864430819214 0.276597827418441 0.16053314251285 Inf -Inf 0.811114825328085
"X2909802" 0.0648060863122666 0.378336947614356 0.234623790502302 Inf -Inf 1.12619419441105
"X2910008" -0.129662894640003 0.567936642962021 0.413699551206521 Inf -Inf 0.845003338634596
"X2910057" -0.107749247583355 0.108143394071339 0.107749247583355 Inf -Inf 0.544417250947475
"X2910206" 0 0 0 NA NA NA
"X2910305" 0 0 0 NA NA NA
"X2910404" 3.98828788323012 7.96032486347018 4.56693693159517 Inf NA 0.866454437614894
"X2910503" -0.256768814731093 0.651735740903826 0.589265057476106 Inf -Inf 0.754259273569416
"X2910602" -0.937233650921275 0.964096966847821 0.937233650921275 Inf -Inf 0.70846008258616
"X2910727" -0.658003994583663 1.27987729508054 1.10872603987417 Inf -Inf 0.563162432951958
"X2910800" -0.252574878186177 0.254139008882355 0.252574878186177 Inf -Inf 0.505149756372354
"X2910909" -0.313318047148825 0.320016128173469 0.313318047148825 Inf -Inf 0.639968777155046
"X2911006" -0.245890295275205 0.39804456975467 0.365494102723262 Inf -Inf 0.815986833986817
"X2911204" -0.0633837765675532 0.063465055613162 0.0633837765675532 Inf -Inf 0.468064811575777
"X2911501" -0.0897560804430504 0.0899540588716011 0.0897560804430504 Inf -Inf 0.506857866031344
"X2911600" -5.49666634070219e-07 1.51697892407223e-05 1.22172941953815e-05 Inf NA 0.00117286024275662
"X2911808" -0.343017152248943 1.19018384671038 1.01631450851781 Inf -Inf 0.426053243745455
"X2912103" -0.129642923419041 0.129643441869995 0.129642923419041 Inf -Inf 0.56571457491945
"X2912301" -0.744092891458107 1.20648750110419 1.12150343880812 Inf NA 0.543759243058482
"X2912707" 0.13888082711159 0.611167771219821 0.32412869767235 Inf -Inf 1.41437977166116
"X2912806" 0.114262886484927 0.770262030763194 0.570396133042951 Inf -Inf 0.995600523129515
"X2912905" -0.00926974364126334 0.276593141076446 0.160531429186651 Inf -Inf 0.906530423642267
"X2913457" 0.185169998099665 0.869879582962179 0.432196819335233 Inf -Inf 1.48181766629223
"X2913507" 0.412008394305961 1.11085786247002 0.966380834210312 Inf -Inf 0.754248455969024
