"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2911808" -0.190424492201484 1.07247779387248 0.911150010887165 Inf -Inf 0.381966816791126
"X2912103" -0.117076920279565 0.120402103107454 0.117076920279565 Inf -Inf 0.510881106674464
"X2912301" -3.54653910985796 4.32324405175888 3.54653910985796 Inf -Inf 1.71953411387052
"X2912707" 0.149596506972674 0.620257933417329 0.32325801736137 Inf -Inf 1.41058043939507
"X2912806" 0.148870427179203 0.752757711633812 0.538193842373476 Inf -Inf 0.939392888506432
"X2912905" -0.000262989485055872 0.279015775694375 0.154055181845067 Inf -Inf 0.869958673948611
"X2913457" 0.199465419771522 0.883807620081567 0.429733307255749 Inf -Inf 1.47337133916257
"X2913507" 0.639894029694519 1.21637592407956 1.02818237736352 Inf -Inf 0.802483806722745
"X2913606" 0.668693426254586 1.92352164717918 1.51830827212126 Inf -Inf 0.883379358325096
"X2913705" 0.149351732187664 0.774259449450524 0.46582080610221 Inf -Inf 1.65625175503008
"X2913804" -0.0920124393160079 0.0946257484330843 0.0920124393160079 Inf -Inf 0.46490495654404
"X2913903" -0.00816674420284587 0.285554413757132 0.164186810058404 Inf -Inf 0.750568274552705
"X2914208" -0.0923070368427616 0.298825246151264 0.232310114954928 Inf -Inf 0.571840282965976
"X2914505" -0.00669725852238287 0.00688705042474618 0.00669725852238287 Inf -Inf 0.0584488016498868
"X2914653" -0.208738636922916 0.359464926103057 0.331066483104252 Inf -Inf 0.299833796018945
"X2914802" 0.298774532557909 2.24037121408429 1.07493315341367 Inf -Inf 1.43324420455155
"X2914901" -0.043223995917026 0.806188128121836 0.666227499476632 Inf -Inf 0.819972307048162
"X2915106" 0.332420364140809 0.950376148183892 0.65071320759775 Inf -Inf 1.224871920184
"X2915205" -1.19786349835929 1.50428354788591 1.41264354664489 Inf -Inf 1.29155981407532
"X2915304" -0.147543555286103 0.151734042149198 0.147543555286103 Inf -Inf 0.208296783933322
"X2915403" -0.837591022950442 0.863665711756976 0.837591022950442 Inf -Inf 0.837591022950442
"X2915502" -0.0501545800333461 0.0515790550525784 0.0501545800333461 Inf -Inf 0.401236640266769
"X2915601" -0.195167213530792 1.2782784431302 1.13434300451095 Inf -Inf 0.972294003866527
"X2915700" 0.0164073238659923 0.278860801085968 0.139952224493495 Inf -Inf 1.22140123194323
"X2915809" -2.11957667399996 3.96987450205187 2.29339911841117 Inf -Inf 0.608194241346609
"X2915908" -0.00106013013657372 0.600252282180956 0.423195906531624 Inf -Inf 0.99089773236673
"X2916005" 0.181744823462652 1.31674850867565 0.8318862761224 Inf -Inf 1.0792038176723
"X2916104" -0.00836523847031313 0.00860282541098653 0.00836523847031313 Inf -Inf 0.803062893150061
"X2916302" -1.00008635442915 2.14000889734041 1.16684528350617 Inf NA 0.772532049769605
"X2916401" -0.823747312429046 2.15596561346 1.32057750117413 Inf NA 0.777763436274332
"X2916203" -0.385539947438189 0.63452844553849 0.59227013880107 Inf -Inf 0.562949834900027
"X2916500" -0.251316843296637 0.258438470591112 0.251316843296637 Inf -Inf 0.150790105977982
"X2916609" -1.3780711642973 1.417210719388 1.3780711642973 Inf -Inf 2.16876773397608
"X2916708" 0.0910564078303508 0.441153126528079 0.326841201419323 Inf -Inf 0.922845745183972
"X2916807" 0.170587182245808 1.88380504066113 1.44585916418512 Inf -Inf 0.74624989119232
"X2916856" -0.125466393149278 0.129029851215829 0.125466393149278 Inf -Inf 0.501865572597111
"X2916906" -0.0923819381789049 0.275140169276857 0.21876276817246 Inf -Inf 0.70004085815187
"X2917102" -0.145816017458939 0.83622551084613 0.479788562950263 Inf NA 0.822494679343307
"X2917300" -1.14765631806362 1.27393341282595 1.14765631806362 Inf -Inf 1.93289485147557
"X2917607" 0.699428310514353 1.42371666830362 0.770896826656582 Inf -Inf 1.13855531321588
"X2917805" -0.00820282598611546 0.981044335923021 0.572489613356723 Inf NA 0.981410765754382
"X2917904" -0.184765565008344 0.610246283581558 0.472322635175428 Inf -Inf 0.708483952763143
"X2918001" -0.605673337772311 2.28781908505691 1.47337172646367 Inf -Inf 0.760449923336087
"X2918209" -0.0920362128036159 0.0946501971280052 0.0920362128036159 Inf -Inf 0.46502507521827
"X2918308" -0.066916905877104 0.0688174593404741 0.066916905877104 Inf -Inf 0.401501435262624
"X2918456" -0.981848282618336 1.47090811626865 1.25837063140189 Inf -Inf 0.434545254009285
"X2918555" -0.271527416403164 0.738136749302733 0.611942351839535 Inf -Inf 1.30547701725768
"X2918704" -0.133955090133541 0.137759641571662 0.133955090133541 Inf -Inf 0.612366126324757
"X2918803" -0.109112628555818 0.112211612009715 0.109112628555818 Inf -Inf 0.498800587683738
"X2918902" -0.101670451973987 0.601675546222656 0.521996963378548 Inf -Inf 0.668156113124542
"X2919058" -0.138799723591008 0.142741870824626 0.138799723591008 Inf -Inf 0.350651933282547
"X2919207" -0.0250895129196785 0.0258020975804418 0.0250895129196785 Inf -Inf 0.401432206714856
"X2919702" -1.31012995941843 3.5831667111759 2.27925378951808 Inf -Inf 0.885863821027271
"X2919926" 0 0 0 NA NA NA
"X2920007" 0.182111389384787 0.937472587475227 0.674051313914125 Inf -Inf 1.11567114027166
"X2920403" -0.17389101146729 4.25035878089083 2.17932401411039 Inf NA 0.635912174330085
"X2920502" -0.089805493641578 2.91314038281916 1.68921763070127 Inf NA 0.976896943056158
"X2920601" 0.136326570986949 0.438061989824325 0.253347943643581 Inf NA 0.972856103591352
"X2920700" -0.899800709004291 1.17655853185447 1.04387551124672 Inf -Inf 0.742311474664336
"X2920908" -0.134966286684853 1.85709750261374 1.44566449778861 Inf -Inf 0.998444545235299
"X2921005" -0.049267545099794 0.294109417894708 0.200505278175431 Inf -Inf 0.315549290243301
"X2921104" 0.165069654542167 0.861654508707162 0.714309273905004 Inf -Inf 1.02348791484896
"X2921302" 0.175833501057663 1.77092620422006 0.796239335081757 Inf NA 1.15816630557346
"X2922003" 0.433796436690507 1.98300653622376 1.66243181342475 Inf -Inf 0.421090907885952
"X2922201" -0.00836363560898439 0.0086011770256813 0.00836363560898439 Inf -Inf 0.401454509231251
"X2922300" -0.0250794218750798 0.0257917199330854 0.0250794218750798 Inf -Inf 0.401270750001276
"X2922409" 0.149948504348233 0.574228533448223 0.181439567240056 Inf -Inf 5.80606615168181
"X2922508" -0.0120530395825247 0.0123953663207749 0.0120530395825247 Inf -Inf 0.0550996095201131
"X2922607" 0.215984665855118 0.811675610570689 0.53782971408546 Inf -Inf 1.5185780162413
"X2922706" -0.377959228946268 0.850228079692358 0.805194371996715 Inf -Inf 0.649568569005753
"X2922755" -0.0167357076781479 0.0172110301212995 0.0167357076781479 Inf -Inf 0.535542645700732
"X2922805" 0.0560002694839533 0.61593237275651 0.319339394072321 Inf NA 0.901664171498318
"X2923001" 0.657743554500126 3.04766498788091 2.40812026425087 Inf -Inf 1.13323306552982
"X2923308" 0 0 0 NA NA NA
"X2923902" -0.8685752141852 0.947184353560568 0.890734682267057 Inf -Inf 0.750092364014364
"X2924108" -0.033439007254579 0.0343887316959043 0.033439007254579 Inf -Inf 0.642028939287917
"X2924678" 0.0508159731591207 0.385484063092993 0.250254066749744 Inf -Inf 1.04453871339024
"X2924702" 0.487028151181336 2.9418691403015 1.17904318800091 Inf NA 0.814303208979046
"X2924900" 0.0883539098660247 0.550643479677804 0.224205044812932 Inf NA 0.500550797721894
"X2925006" -1.46234280484289 2.46991391454788 2.13119670214389 Inf -Inf 1.67700724103126
"X2925105" -0.836679350018795 1.66417949154348 0.927266495414361 Inf -Inf 0.563402427593536
"X2925204" -0.0231374170878279 0.306244930636243 0.173266417949557 Inf NA 0.875451374903022
"X2925303" 0.0764779352799079 2.374327060713 1.56153337884664 Inf -Inf 0.406252586366605
"X2925402" -0.379422868181955 0.81555736263237 0.662871800764078 Inf -Inf 0.390403023762893
"X2925501" 0.661601733421803 3.28012008678974 2.14458569236323 Inf NA 0.670619630185245
"X2925758" -0.100629752952478 0.308485108411264 0.24333406815651 Inf -Inf 0.753550662678225
"X2925956" 0.0498840287222976 0.281848859027646 0.111704770625548 Inf -Inf 1.34045724750658
"X2926301" 0 0 0 NA NA NA
"X2926657" -2.89890187820852 5.27031750618633 3.37754431935982 Inf -Inf 0.908247211928692
"X2927002" -0.418517249668268 0.430403848397115 0.418517249668268 Inf -Inf 0.618117784125442
"X2927309" -0.0251008456172483 0.0258137521458167 0.0251008456172483 Inf -Inf 0.481936235851168
"X2927408" 0.00853207375862611 0.00877217975296747 0.00853207375862611 Inf Inf 0.409539540414053
"X2927507" -0.00250013053900722 0.00257113848075985 0.00250013053900722 Inf -Inf 0.0342875045349561
"X2927705" 1.33333207326891 1.73204986542668 1.33333288284326 Inf -Inf 0.496123863383539
"X2927804" -0.309797540733419 0.431559719064839 0.415919040260123 Inf -Inf 0.60497314946927
"X2927903" 0.0502767935810676 0.278429258047119 0.109423704167914 Inf -Inf 1.75077926668662
"X2928059" -1.10404778534249 1.63322179958051 1.45521553236474 Inf -Inf 1.01971307377383
"X2928505" 0.199411100456182 0.857962095275441 0.41246086515339 Inf -Inf 1.46652752054539
"X2928604" -0.50650665755968 0.733964533792882 0.50650665755968 Inf -Inf 0.631488819814666
"X2928703" 0.0498808627249649 0.278329418625585 0.109736198546878 Inf -Inf 2.10693501210005
"X2928802" -0.00836184934297206 0.00859934002668885 0.00836184934297206 Inf -Inf 0.401368768462659
"X2929107" 0.0833333333333333 0.288675134594813 0.0833333333333333 100 100 Inf
"X2929008" -0.175622831869277 0.18061081774491 0.175622831869277 Inf -Inf 0.561993061981687
"X2929206" -0.116995918185531 0.120318800416757 0.116995918185531 Inf -Inf 0.401128862350391
"X2929305" -0.09212754973429 0.0947441281822068 0.09212754973429 Inf -Inf 0.42115451307104
"X2929354" 0.141577181303138 0.571201482929329 0.187892179025286 Inf -Inf 3.00627486440457
"X2929404" -0.0252586388257087 0.02597602694865 0.0252586388257087 Inf -Inf 0.606207331817008
"X2929503" -0.19246883992606 0.197935280962413 0.19246883992606 Inf -Inf 0.429697875183763
"X2929602" 0 0 0 NA NA NA
"X2929701" 0.191141316705557 0.51325191599436 0.384236183631555 Inf -Inf 1.47546694514517
"X2929750" -1.89584972053869e-07 2.22731132350173e-07 1.91529051771428e-07 Inf NA 9.19339448502854e-06
"X2930402" -0.133844096858942 0.137645495900076 0.133844096858942 Inf -Inf 0.458894046373514
"X2930709" -0.0920237356165996 0.0946373655677452 0.0920237356165996 Inf -Inf 0.490793256621865
"X2931103" 0 0 0 NA NA NA
"X2931202" -0.302165126113734 0.588203878387139 0.575698087609776 Inf -Inf 0.587946983090835
"X2931350" 1.48920787447367 2.65481125887505 1.88391880052821 Inf -Inf 2.15305005774652
"X2931400" -0.0753249727864535 0.0774643295907038 0.0753249727864535 Inf -Inf 0.55624595288458
"X2931608" -0.0344198039013834 0.632952049944176 0.465920473047825 Inf -Inf 0.912823783930434
"X2931707" 0.0163523845568141 0.281697629606225 0.14158959136733 Inf -Inf 1.13271673093864
"X2931806" 4.69665920802157 6.33891112445319 4.69665920802157 Inf Inf 0.925830151889262
"X2932101" -0.0258287685631901 0.390387345207949 0.305708511011291 Inf -Inf 0.772316238344313
"X2932200" -0.108800945128812 0.111891076245488 0.108800945128812 Inf -Inf 0.40172656662946
"X2932309" 0.0415011751757616 0.283401915261983 0.120298060763377 Inf -Inf 1.28317931480935
"X2932507" -0.677466813910375 0.696708018843854 0.677466813910375 Inf -Inf 0.585917244463027
"X2932705" 0.0663677533768667 0.561221890955656 0.252464207897777 Inf -Inf 1.27560862937824
"X2932903" -0.313470589523358 1.09744438709129 0.80404580646446 Inf -Inf 0.648641995130993
"X2933174" -0.00836697796408475 0.00860461430932743 0.00836697796408475 Inf -Inf 0.401614942276068
"X2933208" -0.116738527864157 0.274186680601863 0.156188448059985 Inf NA 0.517037621164087
"X2933257" -0.0412672003838343 0.799618368520688 0.474489038406715 Inf -Inf 0.893155837000875
"X2933307" -1.98986823330389 12.4974977020137 5.37635250929003 Inf NA 0.908679297344794
"X2933505" -0.0353486765604125 0.983758205525675 0.765625888360107 Inf -Inf 0.773685108237581
"X3200102" -0.200600545077895 2.40254055968344 1.5423333186841 Inf -Inf 1.85079998242092
"X3200169" -0.226116642454066 0.373990055104888 0.348042552862688 Inf -Inf 0.566306526691832
"X3200136" -0.000360317748628687 0.280429919742233 0.15492642685708 Inf -Inf 0.99152913188531
"X3200201" 0.0324839817175774 0.598305745354623 0.390228984215931 Inf -Inf 0.913706889871448
"X3200300" -0.125460729436165 0.129024026643671 0.125460729436165 Inf -Inf 0.60221150129359
"X3200359" 0.208443559212658 1.17536888488658 0.665459098562112 Inf -Inf 1.16152860839932
"X3200409" -0.0752839562228068 0.0774221480871802 0.0752839562228068 Inf -Inf 0.481817319825964
"X3200508" -0.0419200200396527 0.0431106196082764 0.0419200200396527 Inf -Inf 0.402432192380666
"X3200607" -3.4802114708066 3.82325133395012 3.4802114708066 Inf -Inf 0.641267372739795
"X3200706" -0.016583237012235 0.0170542290302368 0.016583237012235 Inf -Inf 0.53066358439152
"X3200805" -0.226912120622927 0.581405030384617 0.517069512718236 Inf -Inf 0.628337635708237
"X3200904" -1.81705952169726 1.91288453838609 1.81705952169726 Inf -Inf 2.72558928254589
"X3201001" 0.774009103704646 2.23175291578385 1.09388018440743 Inf -Inf 2.62531244257784
"X3201100" -0.016730564105164 0.0172057404621313 0.016730564105164 Inf -Inf 0.401533538523935
"X3201159" 0.267562182202457 1.23847183502305 0.560962757522845 Inf NA 1.14579627068496
"X3201209" 0.356630952452798 0.972692127741154 0.761622882268703 Inf -Inf 0.962049956549941
"X3201308" -0.100367509087555 0.103218116337037 0.100367509087555 Inf -Inf 0.481764043620263
"X3201407" -0.0674069976216075 0.380521421475831 0.320923254218113 Inf -Inf 0.789964933459972
"X3201506" -4.4370868743462 4.52079070649453 4.4370868743462 Inf -Inf 3.08666912997996
"X3201605" 2.36230338896156 5.70661590599593 3.6193806060643 Inf -Inf 1.51729492655971
"X3201704" -0.067965517713177 0.173615645164103 0.0946372653774758 Inf NA 0.504732082013204
"X3201803" -0.0170263984594042 0.285223433722289 0.171059810447734 Inf -Inf 0.684239241790935
"X3201902" 0.149432677599783 0.835835289135797 0.760206896034793 Inf -Inf 0.858586611992237
"X3202009" -0.145023344851246 0.149142253469537 0.145023344851246 Inf -Inf 0.818955359159976
"X3202108" 0.417113839958266 2.72768926407692 1.1793127755427 Inf NA 1.08859640819326
"X3202207" 0.032865863211604 0.566683559381533 0.28489891782156 Inf -Inf 1.30239505289856
"X3202256" 0.490975402537682 1.28242056754493 0.71905707056373 Inf -Inf 1.97227082211766
"X3202306" -0.0485296948863361 0.555224172160208 0.280415950680946 Inf NA 0.961426116620386
"X3202405" -0.118057250872391 0.800074639491911 0.533673610410229 Inf -Inf 0.742502414483798
"X3202454" -0.077807297399564 0.648006887673356 0.347037528625341 Inf NA 0.724252233652886
"X3202504" -0.00863797230500216 0.284307108227967 0.16385580907749 Inf -Inf 0.873897648413281
